ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE,
Model Child Garden English Boarding School,Syangja,Private,2063,
MODEL CHILD GARDEN ENGLISH BOARDING SCHOOL,Syangja,Private,2063,
KARADI ENGLISH BOARDING SCHOOL,Syangja,Private,2063,
PEACE ZONE INTEGRATED EDUCATIONAL ACADEMY,Syangja,Private,2063,
GAGAN MEMORIAL ENGLISH BOARDING SCHOOL,Syangja,Private,2063,
OM BHATTARAI MONEY NETWORK,Syangja,Private,2063,
MOHORIYA PEACE ACADEMY,Syangja,Private,2063,
GIN CHAUR PUBLIC ENGLISH SCHOOL,Syangja,Private,2063,
The Noble world,Syangja,Private,2063,
Arjun Chaupari Khalte Cable T.V. Network,Syangja,Private,2063,
PEACE & HEAVEN ACADEMY SWAREK,Syangja,Private,2063,
Shree Baloday Agreji Aabsiya Bidhyalay  Khilung Dhurali,Syangja,Private,2063,
GALYANG BHU.PU. SAINIK BOARDING SCHOOL,Syangja,Private,2063,
PUTALI BAZAR BELIEVERS ENGLISH SCHOOL,Syangja,Private,2064,
SATAUN KALIKA TRADING HOUSE COMPANY,Syangja,Private,2064,
AANDHIKHOLA CONSTRUCTION AND TRADING COMPANY,Syangja,Private,2064,
AANDHI KHOLA ENTERPRISES,Syangja,Private,2064,
AANDHI KHOLA AGRO PRODUCTS,Syangja,Private,2064,
JAYA BHAWANI CABLE NETWORK,Syangja,Private,2064,
Chitrevanjyang Garden English School Syanja,Syangja,Private,2064,
Om Learning Academy,Syangja,Private,2064,
Malunga English Boarding School,Syangja,Private,2064,
Krishna Gandaki Hospital,Syangja,Private,2064,
Friendship Public School,Syangja,Private,2064,
Grihakot Littel Step Academy,Syangja,Private,2064,
Bhuma Memorial Community Academy Syangja,Syangja,Private,2064,
Syangja Siddhababa Boarding School,Syangja,Private,2064,
Aruchour Future Star English Boarding School,Syangja,Private,2064,
Golden Supervision  Academy,Syangja,Private,2064,
Biruwa Moonlight Comunity Academy,Syangja,Private,2064,
Sworek Namuna English Boarding School,Syangja,Private,2064,
Aandhighat Cable Network,Syangja,Private,2065,
Buddha Samudayik English Boarding School,Syangja,Private,2065,
Unique Life Care International,Syangja,Private,2065,
Purnima Construction,Syangja,Private,2065,
Pragati Itta Udhyog,Syangja,Private,2065,
Jyagdikhola Hydropower Company,Syangja,Private,2065,
Gahraun Kalika Real Estate & Housing Company,Syangja,Private,2065,
Calyx English Boarding School,Syangja,Private,2065,
Waling Scholars Educational Academy,Syangja,Private,2065,
Jagatbhanjyang Educational Academy,Syangja,Private,2065,
Agrima Housing and Properties Dealing,Syangja,Private,2065,
National Golden Future English Boarding School,Syangja,Private,2065,
Kyakmi Aadarsha English Boarding School,Syangja,Private,2065,
Osho Drinking Water,Syangja,Private,2065,
Bright Line English Boarding School,Syangja,Private,2065,
Kyakmi Lotus Academy,Syangja,Private,2065,
Gandaki Bright Future Boarding School,Syangja,Private,2065,
Ratnapur Cable Network,Syangja,Private,2065,
Beginners United Academy,Syangja,Private,2065,
Madhya Purbi Pahadi Yatayat Sewa,Syangja,Private,2065,
Laxmi Krishna Securities Service and Solution,Syangja,Private,2065,
Panchase Samudayik Vidhyalay,Syangja,Private,2065,
Milan Academy,Syangja,Private,2065,
Yean Capital Investment,Syangja,Private,2065,
International Indigenous Legal Society,Syangja,Private,2065,
Nepal Flower Centre,Syangja,Private,2065,
Kamalin Sub-Remit,Syangja,Private,2065,
Janaki Optical,Syangja,Private,2065,
M.P Enterprises,Syangja,Private,2065,
Sun Energy,Syangja,Private,2065,
Quality Chef Services,Syangja,Private,2065,
Orion Alliance Consultant,Syangja,Private,2065,
Yeti Digital,Syangja,Private,2065,
Aandhikhola Saw-Mill & Furniture Udhyog Company,Syangja,Private,2065,
Sadashiv National Trade,Syangja,Private,2065,
Link International Energy,Syangja,Private,2065,
Q. Media,Syangja,Private,2065,
Matatirtha Property Dealers,Syangja,Private,2065,
Fortune Nepal Export & Import,Syangja,Private,2065,
Aashraya Poperty Dealers,Syangja,Private,2065,
S.M. Suppliers,Syangja,Private,2065,
Honeywell Educational Consultancy,Syangja,Private,2065,
Anamol Travels,Syangja,Private,2065,
Himalayan General Surgical House,Syangja,Private,2065,
Wins Enterprises,Syangja,Private,2065,
D.R. Property Dealers,Syangja,Private,2065,
Global Educational Consultancy & Publication,Syangja,Private,2065,
Xavier International Travels & Tours,Syangja,Private,2065,
Change Fusion Nepal,Syangja,Private,2065,
Saan Wood & Interiors,Syangja,Private,2065,
Prism Power,Syangja,Private,2065,
Nepal Business Support,Syangja,Private,2065,
R.J. Sport Boutique,Syangja,Private,2065,
Sidanani Hydropower,Syangja,Private,2065,
